class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
Digit_seven,0.36494919657707214,0.861083984375,2.2186999615314562e-07,0.3938274681568146,0.8657021522521973,-0.004024852532893419,0.41757768392562866,0.8902676105499268,-0.011472215875983238,0.42906454205513,0.9218482375144958,-0.01761671155691147,0.4321584105491638,0.9466614127159119,-0.024126743897795677,0.40748295187950134,0.8930813074111938,-0.026104766875505447,0.42253172397613525,0.9363729953765869,-0.03641693666577339,0.43490368127822876,0.9620163440704346,-0.04098287224769592,0.4442426264286041,0.9782431125640869,-0.0430864617228508,0.39057472348213196,0.9043257832527161,-0.028610635548830032,0.4089614152908325,0.9516981840133667,-0.03696698695421219,0.4242554306983948,0.9769287705421448,-0.0386430099606514,0.43608176708221436,0.9905794858932495,-0.0399630106985569,0.3744703531265259,0.9165909290313721,-0.029961377382278442,0.3908146619796753,0.9626294374465942,-0.03663518652319908,0.4070205092430115,0.9845446348190308,-0.0360650010406971,0.4205549955368042,0.9937460422515869,-0.0353088416159153,0.36029884219169617,0.9289073348045349,-0.031117066740989685,0.37474867701530457,0.96513831615448,-0.036754950881004333,0.38841137290000916,0.9822694659233093,-0.0360744372010231,0.4006257653236389,0.9888041019439697,-0.03480906039476395
Digit_seven,0.20026858150959015,1.0226047039031982,5.278326966617897e-07,0.22291134297847748,1.0113327503204346,-0.021899348124861717,0.23281338810920715,0.9922492504119873,-0.03885745257139206,0.2290799766778946,0.9791843295097351,-0.05404581502079964,0.2238534390926361,0.9748339653015137,-0.06944628804922104,0.22752979397773743,0.9366397261619568,-0.0414666086435318,0.24599382281303406,0.8844978213310242,-0.062292810529470444,0.255381315946579,0.8503097295761108,-0.07439244538545609,0.2615014910697937,0.8186390399932861,-0.08135829120874405,0.2011593133211136,0.9277865886688232,-0.04198089987039566,0.2028350532054901,0.8659979104995728,-0.06396891176700592,0.20354819297790527,0.8241201639175415,-0.07599266618490219,0.20321038365364075,0.7856178283691406,-0.08258228003978729,0.1758156567811966,0.9339244961738586,-0.04309017211198807,0.16221824288368225,0.8978960514068604,-0.06651777774095535,0.1597377508878708,0.91610187292099,-0.07083636522293091,0.15826137363910675,0.9305028915405273,-0.06825911998748779,0.15452301502227783,0.9495697617530823,-0.04549616575241089,0.13638651371002197,0.9166664481163025,-0.061840180307626724,0.12386015057563782,0.8971772789955139,-0.06408583372831345,0.11243090033531189,0.8775190711021423,-0.06277748942375183
Digit_seven,0.1906745284795761,1.0199527740478516,5.523821755559766e-07,0.2127682864665985,1.0108416080474854,-0.02327343448996544,0.22406521439552307,0.993587851524353,-0.04272874444723129,0.221096932888031,0.9802073836326599,-0.0606180764734745,0.2149379551410675,0.9769953489303589,-0.07803348451852798,0.23091374337673187,0.9286102652549744,-0.04216557741165161,0.2493341565132141,0.8750675320625305,-0.0642089694738388,0.2596810758113861,0.8407915830612183,-0.07735032588243484,0.26706045866012573,0.8102103471755981,-0.08527836203575134,0.20231351256370544,0.9169769287109375,-0.04247932508587837,0.20696943998336792,0.8551347255706787,-0.06365077197551727,0.2100209891796112,0.8162763118743896,-0.07342434674501419,0.21213574707508087,0.7750672101974487,-0.07909528911113739,0.17428745329380035,0.921614944934845,-0.043831899762153625,0.1641550362110138,0.8783968091011047,-0.0645480826497078,0.16409990191459656,0.9083923101425171,-0.0638064369559288,0.1653534471988678,0.9317657947540283,-0.05877041816711426,0.14987114071846008,0.9380825161933899,-0.04733452945947647,0.13585299253463745,0.9037650227546692,-0.06253084540367126,0.1256195604801178,0.8811615109443665,-0.06349913030862808,0.11741648614406586,0.8581547737121582,-0.0617753304541111
Digit_seven,0.18833155930042267,1.0213282108306885,4.78780634693976e-07,0.21571390330791473,1.0060700178146362,-0.016682446002960205,0.23056171834468842,0.9812871217727661,-0.029287060722708702,0.22543860971927643,0.9622174501419067,-0.04194635897874832,0.2140401154756546,0.9555226564407349,-0.054488904774188995,0.23223146796226501,0.9180158376693726,-0.026150377467274666,0.2519071698188782,0.8651881217956543,-0.04383092373609543,0.26284176111221313,0.8303160667419434,-0.0544445626437664,0.2705610692501068,0.8000426292419434,-0.06041649356484413,0.20385140180587769,0.9072645902633667,-0.029143497347831726,0.2089119255542755,0.8460608720779419,-0.04762779548764229,0.21188390254974365,0.805368185043335,-0.058025483042001724,0.2139437198638916,0.7682470083236694,-0.06323458254337311,0.1749715805053711,0.9126980900764465,-0.03331618010997772,0.16661249101161957,0.8682855367660522,-0.05509028211236,0.16565494239330292,0.8894418478012085,-0.058616477996110916,0.16638566553592682,0.9079943895339966,-0.05511125177145004,0.14940708875656128,0.9299708008766174,-0.03872552886605263,0.1370987892150879,0.8954326510429382,-0.05497470498085022,0.12754955887794495,0.8720622062683105,-0.05743255093693733,0.11986633390188217,0.8493937253952026,-0.055811721831560135
Digit_seven,0.1895933747291565,1.0166038274765015,4.364461858585855e-07,0.2141646295785904,0.9981857538223267,-0.01889483630657196,0.2225249707698822,0.9664251804351807,-0.031909629702568054,0.20653171837329865,0.9365647435188293,-0.04406050965189934,0.1872875690460205,0.9194813966751099,-0.05536438897252083,0.23240354657173157,0.9048728346824646,-0.028488025069236755,0.25140586495399475,0.8510350584983826,-0.04652157798409462,0.2620534598827362,0.8169446587562561,-0.05652405694127083,0.26943355798721313,0.7881423830986023,-0.06164586544036865,0.2037956416606903,0.8953606486320496,-0.029980909079313278,0.20896567404270172,0.8332943320274353,-0.049832865595817566,0.21240229904651642,0.7944562435150146,-0.05930669605731964,0.2153533548116684,0.7564959526062012,-0.06330189108848572,0.17549559473991394,0.901749849319458,-0.032816965132951736,0.16688121855258942,0.858165979385376,-0.0565626360476017,0.1691601276397705,0.8893246650695801,-0.058890487998723984,0.17286697030067444,0.9143584370613098,-0.05388230085372925,0.14996737241744995,0.919835090637207,-0.037034109234809875,0.13820607960224152,0.886159360408783,-0.054532743990421295,0.12775374948978424,0.8636744022369385,-0.056861501187086105,0.11898329854011536,0.8389610052108765,-0.05492585152387619
Digit_seven,0.17971336841583252,1.0120248794555664,4.101262902622693e-07,0.20184944570064545,1.000353217124939,-0.023224646225571632,0.21190258860588074,0.9670591354370117,-0.036356911063194275,0.1942550390958786,0.9269468784332275,-0.04758090525865555,0.1769568920135498,0.8976143598556519,-0.0565149188041687,0.22971507906913757,0.8976681232452393,-0.026482190936803818,0.2511897683143616,0.8413071632385254,-0.04399304836988449,0.2628917098045349,0.8064281940460205,-0.053344983607530594,0.27034229040145874,0.7776603102684021,-0.058135151863098145,0.20149007439613342,0.8847327828407288,-0.025496603921055794,0.20961394906044006,0.8232189416885376,-0.04588781297206879,0.2131914645433426,0.7853686213493347,-0.055596329271793365,0.21637196838855743,0.7485300302505493,-0.0591060072183609,0.17443737387657166,0.8895378708839417,-0.02649565599858761,0.16672661900520325,0.8454601168632507,-0.05198536813259125,0.16720840334892273,0.8785107135772705,-0.0539688766002655,0.16986598074436188,0.9046276807785034,-0.04773401841521263,0.14990274608135223,0.9064664840698242,-0.029261339455842972,0.1398133635520935,0.8724508285522461,-0.04909733310341835,0.12799173593521118,0.8524113893508911,-0.05225113034248352,0.11779724061489105,0.8308332562446594,-0.049856897443532944
Digit_seven,0.1810450702905655,1.0083606243133545,3.7955177845105936e-07,0.20271766185760498,0.9912710189819336,-0.020839672535657883,0.212291419506073,0.9582899808883667,-0.033220332115888596,0.19438208639621735,0.9210188984870911,-0.04440348967909813,0.17624522745609283,0.8943591713905334,-0.05397741496562958,0.22841525077819824,0.8873183727264404,-0.023378897458314896,0.25054749846458435,0.8344631791114807,-0.04025845229625702,0.2623053789138794,0.8000296354293823,-0.05046268180012703,0.27001824975013733,0.7722512483596802,-0.05595904588699341,0.20033350586891174,0.8769605755805969,-0.02418951317667961,0.20899038016796112,0.8155598640441895,-0.04314098507165909,0.2127068042755127,0.7755670547485352,-0.05409223958849907,0.21571765840053558,0.740464985370636,-0.058956827968358994,0.17342394590377808,0.884063184261322,-0.02690167725086212,0.16758638620376587,0.8408522009849548,-0.0507170669734478,0.16868671774864197,0.861939549446106,-0.05572431907057762,0.1711450219154358,0.881840169429779,-0.05249443277716637,0.1493438482284546,0.9030158519744873,-0.03115544281899929,0.13840970396995544,0.8663500547409058,-0.04967763274908066,0.1271257996559143,0.8424535989761353,-0.05346553772687912,0.1177830919623375,0.819104015827179,-0.05214772745966911
Digit_seven,0.18117035925388336,1.0049947500228882,3.849212930617796e-07,0.20267321169376373,0.9857606291770935,-0.02075144648551941,0.21001042425632477,0.9490243792533875,-0.03231249004602432,0.1930132955312729,0.9097825288772583,-0.04267184063792229,0.1760425567626953,0.881556510925293,-0.050896499305963516,0.22716137766838074,0.8797492980957031,-0.020813604816794395,0.24849814176559448,0.8235760927200317,-0.036627549678087234,0.260662704706192,0.7898907661437988,-0.04560799524188042,0.2684473395347595,0.7625818848609924,-0.050203949213027954,0.19975417852401733,0.86897212266922,-0.021234069019556046,0.2077541947364807,0.8048434853553772,-0.03930118680000305,0.21143648028373718,0.7664830088615417,-0.04889827221632004,0.21356716752052307,0.7311431169509888,-0.05266275629401207,0.17306789755821228,0.8751161694526672,-0.023783674463629723,0.16537238657474518,0.8284690380096436,-0.04727088287472725,0.1680763065814972,0.8576569557189941,-0.05107240006327629,0.17205721139907837,0.8826024532318115,-0.04671366885304451,0.14814072847366333,0.8933053016662598,-0.027988919988274574,0.13628041744232178,0.8582669496536255,-0.04611673578619957,0.12490089982748032,0.8360205888748169,-0.0499277226626873,0.11582600325345993,0.8122243285179138,-0.04863608628511429
Digit_seven,0.17835962772369385,1.0004332065582275,3.9355077774416714e-07,0.2002991884946823,0.9797367453575134,-0.01973111368715763,0.20863008499145508,0.9428959488868713,-0.03045913763344288,0.19212129712104797,0.9033485054969788,-0.04054241627454758,0.1742965281009674,0.874626100063324,-0.04867824912071228,0.2267049103975296,0.8707667589187622,-0.0172282587736845,0.248761385679245,0.8151793479919434,-0.032418254762887955,0.26097309589385986,0.7802947163581848,-0.04145880788564682,0.26906663179397583,0.7528761625289917,-0.04580828920006752,0.19892272353172302,0.8599483370780945,-0.01795939914882183,0.20726661384105682,0.7961509823799133,-0.03528539091348648,0.21129971742630005,0.7559922933578491,-0.04542914405465126,0.21359743177890778,0.7221963405609131,-0.04929427057504654,0.1717601865530014,0.8657327890396118,-0.020944610238075256,0.16572046279907227,0.8230831027030945,-0.04404497519135475,0.1679377257823944,0.8493797183036804,-0.04928264766931534,0.1706775724887848,0.8735650777816772,-0.04550793021917343,0.14685042202472687,0.8827856779098511,-0.02542615495622158,0.13543936610221863,0.8467491269111633,-0.04219396039843559,0.12457913160324097,0.826434314250946,-0.04539128765463829,0.11557140201330185,0.8061020374298096,-0.043484512716531754
Digit_seven,0.17989769577980042,0.996731162071228,3.8109729416646587e-07,0.20176281034946442,0.9744151830673218,-0.01994142308831215,0.2086150050163269,0.9353756904602051,-0.030891139060258865,0.19155500829219818,0.8947493433952332,-0.04112907871603966,0.17271122336387634,0.8649325966835022,-0.0494258850812912,0.22803683578968048,0.8648707270622253,-0.018016578629612923,0.25023555755615234,0.8078209161758423,-0.03296968713402748,0.2621682286262512,0.7730532288551331,-0.04182574898004532,0.27030226588249207,0.7459646463394165,-0.046109843999147415,0.20010024309158325,0.8547497987747192,-0.018619371578097343,0.20804081857204437,0.7899252772331238,-0.03548799827694893,0.21214789152145386,0.7495505809783936,-0.04538026452064514,0.21471582353115082,0.7156192064285278,-0.04926295578479767,0.17298702895641327,0.8612594604492188,-0.021462172269821167,0.1661251038312912,0.8184731602668762,-0.04367747902870178,0.16926239430904388,0.8428031802177429,-0.04891672730445862,0.1725711226463318,0.8656871914863586,-0.04553650692105293,0.14888587594032288,0.878258228302002,-0.025828097015619278,0.13666409254074097,0.839783787727356,-0.04190678521990776,0.1256950944662094,0.8181923031806946,-0.04493889957666397,0.1165599599480629,0.7973911762237549,-0.04315971955657005
Digit_seven,0.18113799393177032,0.9991359710693359,3.612299792621343e-07,0.20301024615764618,0.9765337705612183,-0.020617248490452766,0.20981575548648834,0.9355685710906982,-0.031186334788799286,0.19228442013263702,0.8939158320426941,-0.04078930988907814,0.17325086891651154,0.8643918633460999,-0.04826967418193817,0.2286316305398941,0.8653085827827454,-0.018100839108228683,0.25072675943374634,0.8079752326011658,-0.03292093798518181,0.2621924579143524,0.7733802795410156,-0.041501764208078384,0.2700161039829254,0.7456415891647339,-0.04565552622079849,0.20082533359527588,0.8549296855926514,-0.0182888675481081,0.20851853489875793,0.7902530431747437,-0.035371147096157074,0.21219882369041443,0.7501257658004761,-0.0451849102973938,0.21432633697986603,0.7156733274459839,-0.04897039756178856,0.17395517230033875,0.8618172407150269,-0.020831728354096413,0.1661890149116516,0.8195468783378601,-0.04363866150379181,0.16842103004455566,0.8451176285743713,-0.04908502474427223,0.17101415991783142,0.8681722283363342,-0.045720174908638,0.15038031339645386,0.8795894384384155,-0.024939866736531258,0.13756313920021057,0.8407549262046814,-0.04156125709414482,0.12580019235610962,0.8184122443199158,-0.04504133760929108,0.11582960933446884,0.7963379621505737,-0.043625086545944214
Digit_seven,0.1844242513179779,0.9938605427742004,3.8772884636273375e-07,0.20484259724617004,0.9712185859680176,-0.020365744829177856,0.21071216464042664,0.9311373233795166,-0.031142394989728928,0.19340340793132782,0.8907092809677124,-0.04106977581977844,0.17493917047977448,0.8605079650878906,-0.04895482212305069,0.22903108596801758,0.8572946786880493,-0.017954261973500252,0.25192683935165405,0.8001508712768555,-0.03251435235142708,0.2640951871871948,0.7654900550842285,-0.041371602565050125,0.27194875478744507,0.7380703687667847,-0.04573692008852959,0.2013847380876541,0.8478012084960938,-0.018407683819532394,0.2096640020608902,0.7814615368843079,-0.0345432348549366,0.21380747854709625,0.7406405210494995,-0.04412233456969261,0.21587926149368286,0.7074742317199707,-0.0478937029838562,0.17469224333763123,0.8553208112716675,-0.02114168182015419,0.16768254339694977,0.8098059892654419,-0.04275814816355705,0.16986946761608124,0.8303154706954956,-0.04792028293013573,0.17214125394821167,0.8511046767234802,-0.04465609788894653,0.15062442421913147,0.8733137845993042,-0.025470241904258728,0.13736888766288757,0.832206130027771,-0.04150062054395676,0.12585704028606415,0.8098929524421692,-0.04435613751411438,0.11636565625667572,0.7894409894943237,-0.04239355027675629
